Fecha,Mes,Año,23055070
2006-07-01,July,2006,228.0
2006-08-01,August,2006,297.5
2006-09-01,September,2006,444.1
2006-10-01,October,2006,490.5
2006-11-01,November,2006,571.0
2006-12-01,December,2006,387.5
2007-01-01,January,2007,305.6
2007-02-01,February,2007,88.2
2007-03-01,March,2007,583.8
2007-04-01,April,2007,657.9
2007-05-01,May,2007,564.1
2007-06-01,June,2007,104.2
2007-07-01,July,2007,479.6
2007-08-01,August,2007,537.6
2007-09-01,September,2007,503.8
2007-10-01,October,2007,690.8
2007-11-01,November,2007,481.1
2007-12-01,December,2007,547.4
2008-01-01,January,2008,456.6
2008-02-01,February,2008,749.0
2008-03-01,March,2008,912.0
2008-04-01,April,2008,567.4
2008-05-01,May,2008,542.9
2008-06-01,June,2008,439.0
2008-07-01,July,2008,434.2
2008-08-01,August,2008,500.7
2008-09-01,September,2008,342.8
2008-10-01,October,2008,683.9
2008-11-01,November,2008,836.1
2008-12-01,December,2008,418.3
2009-01-01,January,2009,548.8
2009-02-01,February,2009,639.8
2009-03-01,March,2009,685.4
2009-04-01,April,2009,375.9
2009-05-01,May,2009,544.7
2009-06-01,June,2009,343.9
2009-07-01,July,2009,189.8
2009-08-01,August,2009,381.0
2009-09-01,September,2009,250.0
2009-10-01,October,2009,601.5
2009-11-01,November,2009,432.5
2009-12-01,December,2009,451.1
2010-01-01,January,2010,183.2
2010-02-01,February,2010,244.7
2010-03-01,March,2010,519.0
2010-04-01,April,2010,263.8
2010-05-01,May,2010,504.6
2010-06-01,June,2010,484.1
2010-07-01,July,2010,617.5
2010-08-01,August,2010,335.1
2010-09-01,September,2010,546.5
2010-10-01,October,2010,559.8
2010-11-01,November,2010,904.6
2010-12-01,December,2010,688.4
2011-01-01,January,2011,355.8
2011-02-01,February,2011,511.8
2011-03-01,March,2011,784.9
2011-04-01,April,2011,950.6
2011-05-01,May,2011,293.8
2011-06-01,June,2011,263.5
2011-07-01,July,2011,333.8
2011-08-01,August,2011,346.4
2011-09-01,September,2011,304.3
2011-10-01,October,2011,717.6
2011-11-01,November,2011,652.8
2011-12-01,December,2011,946.2
2012-01-01,January,2012,775.8
2012-02-01,February,2012,259.2
2012-03-01,March,2012,377.5
2012-04-01,April,2012,644.8
2012-05-01,May,2012,423.7
2012-06-01,June,2012,316.1
2012-07-01,July,2012,164.9
2012-08-01,August,2012,314.4
2012-09-01,September,2012,180.1
2012-10-01,October,2012,524.4
2012-11-01,November,2012,559.1
2012-12-01,December,2012,394.4
2013-01-01,January,2013,238.2
2013-02-01,February,2013,598.8
2013-03-01,March,2013,512.2
2013-04-01,April,2013,478.8
2013-05-01,May,2013,700.5
2013-06-01,June,2013,320.6
2013-07-01,July,2013,197.4
2013-08-01,August,2013,505.9
2013-09-01,September,2013,427.2
2013-10-01,October,2013,573.3
2013-11-01,November,2013,488.3
2013-12-01,December,2013,567.3
2014-01-01,January,2014,452.9
2014-02-01,February,2014,632.9
2014-03-01,March,2014,547.7
2014-04-01,April,2014,297.7
2014-05-01,May,2014,595.8
2014-06-01,June,2014,137.2
2014-07-01,July,2014,66.2
2014-08-01,August,2014,174.6
2014-09-01,September,2014,570.5
2014-10-01,October,2014,603.7
2014-11-01,November,2014,527.3
2014-12-01,December,2014,366.1
2015-01-01,January,2015,407.8
2015-02-01,February,2015,280.7
2015-03-01,March,2015,468.5
2015-04-01,April,2015,522.3
2015-05-01,May,2015,303.7
2015-06-01,June,2015,188.4
2015-07-01,July,2015,343.3
2015-08-01,August,2015,247.8
2015-09-01,September,2015,268.2
2015-10-01,October,2015,419.7
2015-11-01,November,2015,279.7
2015-12-01,December,2015,22.9
2016-01-01,January,2016,144.2
2016-02-01,February,2016,328.8
2016-03-01,March,2016,331.9
2016-04-01,April,2016,372.1
2016-05-01,May,2016,457.7
2016-06-01,June,2016,185.8
2016-07-01,July,2016,218.9
2016-08-01,August,2016,355.9
2016-09-01,September,2016,494.0
2016-10-01,October,2016,584.3
2016-11-01,November,2016,599.2
2016-12-01,December,2016,536.9
2017-01-01,January,2017,464.1
2017-02-01,February,2017,375.7
2017-03-01,March,2017,691.4
2017-04-01,April,2017,318.7
2017-05-01,May,2017,770.6
2017-06-01,June,2017,392.5
2017-07-01,July,2017,113.5
2017-08-01,August,2017,512.8
2017-09-01,September,2017,604.2
2017-10-01,October,2017,
2017-11-01,November,2017,565.9
2017-12-01,December,2017,316.8
2018-01-01,January,2018,351.1
2018-02-01,February,2018,410.8
2018-03-01,March,2018,620.7
2018-04-01,April,2018,655.6
2018-05-01,May,2018,700.1
2018-06-01,June,2018,243.5
2018-07-01,July,2018,54.5
2018-08-01,August,2018,
2018-09-01,September,2018,374.1
2018-10-01,October,2018,
2018-11-01,November,2018,
2018-12-01,December,2018,
2019-01-01,January,2019,279.3
2019-02-01,February,2019,428.8
2019-03-01,March,2019,165.3
2019-04-01,April,2019,188.8
2019-05-01,May,2019,101.2
2019-06-01,June,2019,17.5
2019-07-01,July,2019,126.7
2019-08-01,August,2019,36.5
2019-09-01,September,2019,345.5
2019-10-01,October,2019,381.8
2019-11-01,November,2019,283.1
2019-12-01,December,2019,243.0
