Fecha,Mes,Año,23085140
2017-12-01,December,2017,461.2
2018-01-01,January,2018,228.9
2018-02-01,February,2018,229.2
2018-03-01,March,2018,489.7
2018-04-01,April,2018,648.0
2018-05-01,May,2018,668.7
2018-06-01,June,2018,226.0
2018-07-01,July,2018,229.8
2018-08-01,August,2018,434.4
2018-09-01,September,2018,654.5
2018-10-01,October,2018,634.1
2018-11-01,November,2018,438.2
2018-12-01,December,2018,285.4
2019-01-01,January,2019,359.3
2019-02-01,February,2019,175.3
2019-03-01,March,2019,494.7
2019-04-01,April,2019,440.0
2019-05-01,May,2019,636.5
2019-06-01,June,2019,173.3
2019-07-01,July,2019,346.7
2019-08-01,August,2019,96.6
2019-09-01,September,2019,532.3
2019-10-01,October,2019,746.5
2019-11-01,November,2019,475.4
2019-12-01,December,2019,419.7
