Fecha,Mes,Año,23190350
2019-02-01,February,2019,46.7
2019-03-01,March,2019,187.5
2019-04-01,April,2019,201.1
2019-05-01,May,2019,76.1
2019-06-01,June,2019,74.1
2019-07-01,July,2019,34.0
2019-08-01,August,2019,84.2
2019-09-01,September,2019,118.5
2019-10-01,October,2019,128.4
2019-11-01,November,2019,126.1
2019-12-01,December,2019,145.2
