Fecha,Mes,Año,23080750
2015-08-01,August,2015,435.0
2015-09-01,September,2015,359.0
2015-10-01,October,2015,355.0
2015-11-01,November,2015,276.0
2015-12-01,December,2015,69.0
2016-01-01,January,2016,74.0
2016-02-01,February,2016,275.0
2016-03-01,March,2016,157.0
2016-04-01,April,2016,497.0
2016-05-01,May,2016,422.0
2016-06-01,June,2016,97.0
2016-07-01,July,2016,270.0
2016-08-01,August,2016,475.0
2016-09-01,September,2016,661.0
2016-10-01,October,2016,634.0
2016-11-01,November,2016,389.0
2016-12-01,December,2016,580.0
2017-01-01,January,2017,363.0
2017-02-01,February,2017,321.0
2017-03-01,March,2017,592.0
2017-04-01,April,2017,345.0
2017-05-01,May,2017,760.0
2017-06-01,June,2017,422.0
2017-07-01,July,2017,115.0
2017-08-01,August,2017,363.0
2017-09-01,September,2017,592.0
2017-10-01,October,2017,356.0
2017-11-01,November,2017,715.3
2017-12-01,December,2017,255.2
2018-01-01,January,2018,385.9
2018-02-01,February,2018,221.0
2018-03-01,March,2018,560.0
2018-04-01,April,2018,520.9
2018-05-01,May,2018,824.1
2018-06-01,June,2018,242.6
2018-07-01,July,2018,130.9
2018-08-01,August,2018,351.3
2018-09-01,September,2018,518.9
2018-10-01,October,2018,475.6
2018-11-01,November,2018,522.2
2018-12-01,December,2018,137.6
2019-01-01,January,2019,455.0
2019-02-01,February,2019,235.3
2019-03-01,March,2019,465.6
2019-04-01,April,2019,503.8
2019-05-01,May,2019,669.0
2019-06-01,June,2019,313.0
2019-07-01,July,2019,326.8
2019-08-01,August,2019,38.4
2019-09-01,September,2019,561.0
2019-10-01,October,2019,826.0
2019-11-01,November,2019,452.0
2019-12-01,December,2019,243.0
